gene,pval_spark,qval_spark,pval_spatialde,qval_spatialde,FSV,l,sig_spark,sig_spatialde,agreement
EGFLAM,,,0.974739184692894,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
EGFR,,,0.8112624058096539,0.974739246369655,0.0141695719345087,0.0877349947292727,False,False,True
EGLN3,,,0.9444881669652057,0.974739246369655,0.010402137561015,0.0305196765285746,False,False,True
EGR2,,,0.7629756982512781,0.974739246369655,0.5050999082956454,0.0180004541438273,False,False,True
EGR4,,,0.9501083485516374,0.974739246369655,0.0012694356504348,0.1487542279755095,False,False,True
EHBP1,,,0.7166010466751099,0.974739246369655,0.0818018283058054,0.0305196765285746,False,False,True
EHD3,,,0.4744543963911531,0.974739246369655,0.0490777926524436,0.0877349947292727,False,False,True
EHF,,,0.4472089250336767,0.974739246369655,0.9999545803043448,0.0180004541438273,False,False,True
EHHADH,,,0.426136434368648,0.974739246369655,0.0116498812303827,0.252212021085435,False,False,True
EHMT2,,,0.9747391968210812,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
EID2B,,,0.4717526540780811,0.974739246369655,0.0912433678431727,0.0517459530724249,False,False,True
EIF1AD,,,0.7805132130563358,0.974739246369655,0.0108481022541879,0.0877349947292727,False,False,True
EIF2B1,,,0.9747347883767552,0.974739246369655,1.74170068516016e-07,0.0517459530724249,False,False,True
EIF2B2,,,0.974739191269322,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
EIF2B3,,,0.9745222549398438,0.974739246369655,0.0001313647295186,0.1487542279755095,False,False,True
EIF2B4,,,0.4801648581378919,0.974739246369655,0.1650465716407025,0.0305196765285746,False,False,True
EIF2D,,,0.0388265198951157,0.7825559737179006,0.2059983708421846,0.0517459530724249,False,False,True
EIF2S3L,,,0.9747391973006684,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
EIF3G,,,0.5279586279312182,0.974739246369655,0.139755050016021,0.0305196765285746,False,False,True
EIF3M,,,0.9747391992369128,0.974739246369655,2.0601630623360656e-09,0.0180004541438273,False,False,True
EIF4EBP3,,,0.9747391854008218,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
EIF4ENIF1,,,0.7903094897114525,0.974739246369655,0.5017645220793951,0.0180004541438273,False,False,True
EIF5A2,,,0.704089490109861,0.974739246369655,0.0111749485677642,0.1487542279755095,False,False,True
ELAC2,,,0.6610737924359551,0.974739246369655,0.0108149380441465,0.1487542279755095,False,False,True
ELF4,,,0.9747391940401908,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
ELF5,,,0.9747391759919694,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
ELK3,,,0.3854274116942344,0.974739246369655,0.0163463457337421,0.4276241720704075,False,False,True
ELL,,,0.9747391943250798,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
ELMO1,,,0.974739187948002,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
ELMOD3,,,0.9747391951031564,0.974739246369655,2.0601630623360648e-09,0.0180004541438273,False,False,True
ELMSAN1,,,0.5412388252803897,0.974739246369655,0.126055054767819,0.0305196765285746,False,False,True
ELN,,,0.1172994724203002,0.974739246369655,0.0289011310560686,0.4276241720704075,False,False,True
ELOVL2,,,0.7177451393769853,0.974739246369655,0.0086393573260686,0.1487542279755095,False,False,True
ELOVL6,,,0.0012081863440067,0.1236243036061763,0.3320201507981178,0.0517459530724249,False,False,True
ELOVL7,,,0.9747392093683762,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
ELP3,,,0.974739181353322,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
ELP4,,,0.9747392053201568,0.974739246369655,2.0601630623360656e-09,0.0180004541438273,False,False,True
ELP5,,,0.9747391959957614,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
ELP6,,,0.2540550950232502,0.974739246369655,0.2997980263553059,0.0305196765285746,False,False,True
EMC4,,,0.9747391956643452,0.974739246369655,2.0601630623360656e-09,0.0180004541438273,False,False,True
EMC8,,,0.4133318416054502,0.974739246369655,0.034888424744253,0.0877349947292727,False,False,True
EMC9,,,0.9747392047736418,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
EMCN,,,0.570206699210526,0.974739246369655,0.1107946511552467,0.0305196765285746,False,False,True
EME1,,,0.847715355996088,0.974739246369655,0.0061663887922032,0.1487542279755095,False,False,True
EME2,,,0.4758290525604755,0.974739246369655,0.0702616815470156,0.0517459530724249,False,False,True
EMID1,,,0.974739192223128,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
EMILIN2,,,0.129139267628312,0.974739246369655,0.043797656819508,0.1487542279755095,False,False,True
EMILIN3,,,0.9747391890800424,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
EML1,,,0.5046134451272615,0.974739246369655,0.0168997512108219,0.1487542279755095,False,False,True
EML2,,,0.9747391858940092,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
EML3,,,0.9747392099896928,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
ENDOV,,,0.9746843859569024,0.974739246369655,1.5525566205503674e-06,0.0877349947292727,False,False,True
ENGASE,,,0.6189474243698821,0.974739246369655,0.0238022041530709,0.0877349947292727,False,False,True
ENHO,,,0.0092068736059736,0.4138586261482402,0.2103231060739351,0.0877349947292727,False,False,True
ENKD1,,,0.9747391828958742,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
ENO2,,,0.9569162447864724,0.974739246369655,0.0014256210894727,0.1487542279755095,False,False,True
ENO3,,,0.9747391821478616,0.974739246369655,2.0601630623360656e-09,0.0180004541438273,False,False,True
ENOSF1,,,0.6968139418209065,0.974739246369655,0.0179235053288388,0.0877349947292727,False,False,True
ENOX2,,,0.5070422393058626,0.974739246369655,0.9999545803043446,0.0180004541438273,False,False,True
ENPEP,,,0.862991264211181,0.974739246369655,0.0036977792205374,0.1487542279755095,False,False,True
ENPP2,,,0.974739179932456,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
ENPP4,,,0.9747392005224932,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
ENTHD2,,,0.9747391895127444,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
ENTPD2,,,0.0707262374882227,0.9642168707832356,0.0665964303876815,0.1487542279755095,False,False,True
ENTPD3,,,0.9747366510017011,0.974739246369655,9.137095366936639e-08,0.0517459530724249,False,False,True
ENTPD5,,,0.8658007210911083,0.974739246369655,0.0037382955083857,0.1487542279755095,False,False,True
EOGT,,,0.830804292169585,0.974739246369655,0.4977973364332752,0.0180004541438273,False,False,True
EP400,,,0.579177180558734,0.974739246369655,0.1042556783185949,0.0305196765285746,False,False,True
EP400NL,,,0.974739209839374,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
EPB41,,,0.9747391830376028,0.974739246369655,2.0601630623360656e-09,0.0180004541438273,False,False,True
EPB41L2,,,0.9747173195272996,0.974739246369655,6.016908200374967e-07,0.0517459530724249,False,False,True
EPB41L4A,,,0.9747391815666308,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
EPB41L4B,,,0.1796433363109817,0.974739246369655,0.2768844952698505,0.0305196765285746,False,False,True
EPC2,,,0.8880387631400893,0.974739246369655,0.0357479706536639,0.0305196765285746,False,False,True
EPDR1,,,0.528978197503221,0.974739246369655,0.9999545803043446,0.0180004541438273,False,False,True
EPG5,,,0.6450605941235197,0.974739246369655,0.0319108895741559,0.0877349947292727,False,False,True
EPHA10,,,0.9747391826508912,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
EPHA2,,,0.97473918971639,0.974739246369655,2.0601630623360656e-09,0.0180004541438273,False,False,True
EPHX4,,,0.7614736139416598,0.974739246369655,0.9999545803043446,0.0180004541438273,False,False,True
EPM2A,,,0.9747391768724052,0.974739246369655,2.0601630623360656e-09,0.0180004541438273,False,False,True
EPM2AIP1,,,0.9747391960050668,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
EPN2,,,0.7855102206765131,0.974739246369655,0.0036410415628228,0.252212021085435,False,False,True
EPN3,,,0.9747392002576464,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
EPO,,,0.9747389981746594,0.974739246369655,1.3038432129526201e-09,0.252212021085435,False,False,True
EPOR,,,0.4607558355328379,0.974739246369655,0.9999545803043448,0.0180004541438273,False,False,True
EPS15L1,,,0.7219411310157324,0.974739246369655,0.9999545803043448,0.0180004541438273,False,False,True
EPS8L1,,,0.9747391969377568,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
EPT1,,,0.9747392096969296,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
ERAL1,,,0.6177684375533825,0.974739246369655,0.114051269375915,0.0305196765285746,False,False,True
ERAP2,,,0.7571851845373373,0.974739246369655,0.0081113173698206,0.1487542279755095,False,False,True
ERBB4,,,0.2659273418704465,0.974739246369655,0.0232019501549184,0.252212021085435,False,False,True
ERC1,,,0.4249152657692211,0.974739246369655,0.0378834112117886,0.0877349947292727,False,False,True
ERCC2,,,0.9747391810865068,0.974739246369655,2.0601630623360648e-09,0.0180004541438273,False,False,True
ERCC3,,,0.7347544124224186,0.974739246369655,0.5064403581046508,0.0180004541438273,False,False,True
ERCC4,,,0.9747391944997356,0.974739246369655,2.0601630623360656e-09,0.0180004541438273,False,False,True
ERCC5,,,0.3366022866413565,0.974739246369655,0.2172415489975327,0.0305196765285746,False,False,True
ERCC6,,,0.9747391768584468,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
ERCC6L,,,0.8277415946458636,0.974739246369655,0.0103839711181615,0.0877349947292727,False,False,True
ERCC6L2,,,0.9265192512257824,0.974739246369655,0.0020974536908656,0.1487542279755095,False,False,True
ERCC8,,,0.9747392096525498,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
EREG,,,0.9747391793941732,0.974739246369655,2.0601630623360648e-09,0.0180004541438273,False,False,True
ERG,,,0.9747391882210804,0.974739246369655,2.0601630623360648e-09,0.0180004541438273,False,False,True
ERI1,,,0.4892018129831968,0.974739246369655,0.0225465981745822,0.1487542279755095,False,False,True
ERI2,,,0.9747391925971344,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
ERICH1,,,0.6510516818448647,0.974739246369655,0.9999545803043446,0.0180004541438273,False,False,True
ERLIN1,,,0.2042672133157883,0.974739246369655,0.3590305818050501,0.0305196765285746,False,False,True
ERMAP,,,0.9747391934525176,0.974739246369655,2.0601630623360656e-09,0.0180004541438273,False,False,True
ERMARD,,,0.9747391975311566,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
ERN1,,,0.9747392054464958,0.974739246369655,2.0601630623360656e-09,0.0180004541438273,False,False,True
ERP27,,,0.4304669879997088,0.974739246369655,0.9999545803043448,0.0180004541438273,False,False,True
ERV3-1,,,0.5449067195749626,0.974739246369655,0.0239171776127221,0.1487542279755095,False,False,True
ESAM,,,0.9747391895406609,0.974739246369655,2.0601630623360656e-09,0.0180004541438273,False,False,True
ESCO1,,,0.9747391792739188,0.974739246369655,2.0601630623360656e-09,0.0180004541438273,False,False,True
ESCO2,,,0.974739193305778,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
ESF1,,,0.9747391910445602,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
ESM1,,,0.3048411365650211,0.974739246369655,0.2063031698596561,0.0305196765285746,False,False,True
ESPL1,,,0.1848534678301898,0.974739246369655,0.3337857824132766,0.0305196765285746,False,False,True
ESPN,,,0.8863526540340292,0.974739246369655,0.4964278072929332,0.0180004541438273,False,False,True
ESRRA,,,0.9038358812139572,0.974739246369655,0.0258804234064767,0.0305196765285746,False,False,True
ETAA1,,,0.9747392202113516,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
ETHE1,,,0.9747391972033194,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
ETV1,,,0.0930966653500087,0.974739246369655,0.3406879895991652,0.0305196765285746,False,False,True
ETV2,,,0.9747391837317516,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
ETV3L,,,0.9747391819109312,0.974739246369655,2.0601630623360648e-09,0.0180004541438273,False,False,True
ETV4,,,0.9747391860801176,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
ETV5,,,0.9747391832909966,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
ETV7,,,1.1603439627028145e-05,0.00348443114654,0.8817327038752453,0.0305196765285746,False,True,False
EVA1A,,,0.974739195632134,0.974739246369655,2.0601630623360648e-09,0.0180004541438273,False,False,True
EVA1C,,,0.9747391809388728,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
EVC,,,0.9747391805394556,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
EVI2A,,,0.2247667890117286,0.974739246369655,0.31194907215705,0.0305196765285746,False,False,True
EVI2B,,,0.0653618976029748,0.9416250800360498,0.0608264798054047,0.1487542279755095,False,False,True
EVI5,,,0.559206736328234,0.974739246369655,0.0145828439002611,0.1487542279755095,False,False,True
EVI5L,,,0.974739198278454,0.974739246369655,2.0601630623360656e-09,0.0180004541438273,False,False,True
EXD3,,,0.9747391838657852,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
EXO5,,,0.9747391932384928,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
EXOC1,,,0.3053995951238151,0.974739246369655,0.9999545803043446,0.0180004541438273,False,False,True
EXOC3,,,0.9747391797606636,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
EXOC6,,,0.570862659816965,0.974739246369655,0.9999545803043446,0.0180004541438273,False,False,True
EXOC6B,,,0.8928995898394689,0.974739246369655,0.02528140712801,0.0305196765285746,False,False,True
EXOC7,,,0.6230847158125932,0.974739246369655,0.9999545803043446,0.0180004541438273,False,False,True
EXOC8,,,0.5683258234266342,0.974739246369655,0.9999545803043446,0.0180004541438273,False,False,True
EXOG,,,0.9747391877515144,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
EXOSC1,,,0.9747391735331918,0.974739246369655,2.0601630623360656e-09,0.0180004541438273,False,False,True
EXOSC2,,,0.0777347884621687,0.974739246369655,0.3529709420885539,0.0305196765285746,False,False,True
EXOSC3,,,0.9747391994008314,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
EXOSC5,,,0.3660986552198078,0.974739246369655,0.9999545803043448,0.0180004541438273,False,False,True
EXOSC8,,,0.9747391776919976,0.974739246369655,2.016212900928749e-09,0.0517459530724249,False,False,True
EXOSC9,,,0.9747391994029788,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
EXPH5,,,0.2415661369608753,0.974739246369655,0.0657787014260756,0.1487542279755095,False,False,True
EXTL2,,,0.9747392062711,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
EXTL3,,,0.9747391909923068,0.974739246369655,2.0601630623360648e-09,0.0180004541438273,False,False,True
EYA2,,,0.1730908339321887,0.974739246369655,0.1213354549724941,0.0517459530724249,False,False,True
EYA3,,,0.9747391963540204,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
EZH1,,,0.952472384439444,0.974739246369655,0.0175657114864469,0.0305196765285746,False,False,True
EZH2,,,0.9747391974366708,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
F10,,,0.9747391829155588,0.974739246369655,2.0601630623360648e-09,0.0180004541438273,False,False,True
F2RL1,,,0.9747391761433614,0.974739246369655,2.0601630623360656e-09,0.0180004541438273,False,False,True
F3,,,0.1281600890279395,0.974739246369655,0.3238598913028601,0.0305196765285746,False,False,True
F5,,,0.9747391849795726,0.974739246369655,2.0601630623360656e-09,0.0180004541438273,False,False,True
F7,,,0.9747391807499012,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
F8,,,0.9747391862393834,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
F8A1,,,0.9747391980125334,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
F8A3,,,0.0908169505003061,0.974739246369655,0.1356373259522431,0.0517459530724249,False,False,True
